,Comments,Label
1240,কারও বিশ্বাস ভাঙা একটি নিখুঁত কাগজের টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরো টুকরোআপনি এটি মসৃণ করতে পারেন তবে এটি আর কখনও একই হতে পারে না।,1.0
1241,আপনার ইস্যুতে আমার সাবস্ক্রিপশন বাতিল করুন।,1.0
1242,কেউ আজ হাসি কারণ হতে.বা কারণ তারা পান করে।যাই হোক না কেন কাজ করে.,1.0
1243,ধৈর্যযখন অনেক সাক্ষী থাকে তখন আপনার যা আছে।,1.0
1244,"ভাল রায় অভিজ্ঞতা থেকে আসে।এবং অভিজ্ঞতা?ঠিক আছে, এটি খারাপ রায় থেকে আসে।",1.0
1245,"আমি কীভাবে প্রশংসা গ্রহণ করতে জানি না।সুতরাং ধন্যবাদ, একটি ডি.সি.কে বা যাই হোক না কেন স্তন্যপান করুন।",1.0
1246,আমার একটা ককটেল দরকারলেজ ধরুন।,1.0
1247,"আমি আমার সময়ে কিছু প্রিক্সের সাথে দেখা করেছি, তবে আপনি আমার বন্ধু, এফ..কিং ক্যাকটাস।",1.0
1248,আমি সবসময় বোকা লোকদের সহ্য করি না।তবে আমি যখন করি তখন আমি সম্ভবত কর্মক্ষেত্রে আছি।,1.0
1249,দ্রুত টিপ: আপনার নিজের মাদারফকে মনে করুন… এনজি গডড্যাম ব্যবসায় বি..সিএইচ।,1.0
1250,আমার আনুগত্য কেনা যায় না।তবে এটি ভাড়া দেওয়া যেতে পারে।,1.0
1251,আমি অবশ্যই একজন সকালের ব্যক্তি তবে প্রায়শই এটির মাধ্যমে সরাসরি ঘুমাতে পছন্দ করি।,1.0
1252,"মা: আপনি আজ স্কুলে কী শিখলেন?
আমি: স্পষ্টতই যথেষ্ট নয়।আমাকে আগামীকাল ফিরে যেতে হবে।",1.0
1253,"আপনি: আপনি কি মনে করেন আমি বোকা?
আমি: এটি আপনার দোষ নয়।",1.0
1254,"ব্যক্তি 1: আমি কি আপনাকে একটি প্রশ্ন জিজ্ঞাসা করতে পারি?
ব্যক্তি 2: আপনি ঠিক করেছেন!",1.0
1255,আমার কাল্পনিক বন্ধু বলে যে আপনার একজন চিকিত্সক দরকার।,1.0
1256,উহু.আমি আপনাকে বলিনি।তাহলে এটি অবশ্যই আপনার ব্যবসায়ের কোনও নয়।,1.0
1257,আমার প্রতিবেশীর ডায়েরি বলে যে আমার সীমানা সংক্রান্ত সমস্যা রয়েছে।,1.0
1258,"নিজেকে এত গুরুত্ব সহকারে নেবেন না, অন্য কেউ করে না।",1.0
